,product_name,qty,location,payment_mode,price,Time
4117,"BPL Beard Trimmer with Titanium Coated Blades, 3hrs 20mins Cordless Usage, 4 Comb Settings, 1mm-1.9mm Teeth Length Setting, Detachable Blade for easy cleaning, 2 Years Warranty, Navy Blue",1,208007,Credit Card,299.0,year-2022_month-01
4118,Symphony Touch 20 Litres Personal Room Air Cooler with i-Pure technology,1,682019,Credit Card,5749.0,year-2022_month-01
4119,"Reconnect Marvel Avengers Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 AV",1,751007,Credit Card,299.0,year-2022_month-01
4120,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,020 Mo,COD,299.0,year-2022_month-01
4121,"BPL 1200W Foldable Hair Dryer with Ionic Air Function for fast dry and silky hair, 3 Temperature Settings, Overheat Protection, Detachable Concentrator, 2 Years Warranty, White and Pink",1,401209,Credit Card,299.0,year-2022_month-01
4122,"BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon",1,401209,Credit Card,249.0,year-2022_month-01
4123,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,110053,Credit Card,299.0,year-2022_month-01
4124,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,828122,Credit Card,299.0,year-2022_month-01
4125,"Reconnect Marvel Series 100 DBTM101 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Spiderman",1,301019,UPI,199.0,year-2022_month-01
4126,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,500082,Credit Card,299.0,year-2022_month-01
4127,"Realme Buds Neo 2 Wireless BT Earphone with Environment Noise Reduction, IPX4 Sweat and Water Resistant, Black",1,007 Mo,BUY_NOW_PAY_LATER,1499.0,year-2022_month-01
4128,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,500097,Credit Card,299.0,year-2022_month-01
4129,Pigeon Mini Eco Handy Chopper with 3 Blades,1,626117,Credit Card,159.0,year-2022_month-01
4130,"Reconnect -Marvel Captain America Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 CA",1,117 Mo,COD,399.0,year-2022_month-01
4131,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,848133,Credit Card,299.0,year-2022_month-01
4132,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,704 Mo,UPI,299.0,year-2022_month-01
4133,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,530017,Credit Card,299.0,year-2022_month-01
4134,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,515411,Credit Card,299.0,year-2022_month-01
4135,"Noise NoiseFit Endure Smart Watch, Charcoal Black",1,490020,Buy Now Pay Later,1999.0,year-2022_month-01
4136,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,101 Mo,NETS,299.0,year-2022_month-01
4137,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,101 Mo,NETS,299.0,year-2022_month-01
4138,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,530017,Credit Card,299.0,year-2022_month-01
4139,pTron Bassstrings 2A Deep Bass Wireless Bluetooth 5.0 Headphones with 12Hrs Playtime (Black),1,244713,Credit Card,599.0,year-2022_month-01
4140,"Reconnect Marvel Avengers Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 AV",1,751007,Credit Card,299.0,year-2022_month-01
4141,"Reconnect Marvel Series 100 DBTM101 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Spiderman",1,301019,UPI,199.0,year-2022_month-01
4142,"Reconnect Marvel Black Panther 3W Wireless Bluetooth Speaker, Water resistant, Ipx4, 3.5hrs playtime, Handsfree calling, Siri/Alexa/GoogleOk compatible, Personal speaker - DBTM102 BP",1,742305,Credit Card,399.0,year-2022_month-01
4143,"Realme 8i 64 GB, 4 GB RAM, Space Black, Smartphone",1,144040,Credit Card,11999.0,year-2022_month-01
4144,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,020 Mo,COD,299.0,year-2022_month-01
4145,"BPL 1100W Dry Iron with Dual Layer Non-Stick Sole Plate, Dual Protection, Cool Touch Plastic Body, 2 Years Warranty, Pink and White",1,388120,Credit Card,449.0,year-2022_month-01
4146,"Reconnect Mickey 1000W Hair Dryer with Blow Dry Concentrator (Detachable), 2-Speed/2-Heat Control, Thermo Protection, Foldable Handle, 1.8m Power Cord, 2 Years Warranty",1,226005,Wallet,299.0,year-2022_month-01
4147,"Reconnect Mickey Hair Straightener with Ceramic Coating for even heat distribution, Quick Heat-Up, Heat Upto 230-degrees, Lockable Handles, Flexible Cord, 2 Years Warranty",1,226005,Wallet,399.0,year-2022_month-01
4148,"Reconnect Sporty EP SE-MIC Wired Earphone With Adjustable Ear lobes, Green",1,560028,UPI,149.0,year-2022_month-01
4149,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,422010,Credit Card,299.0,year-2022_month-01
4150,"Reconnect Sporty EP SE-MIC Wired Earphone With Adjustable Ear lobes, Green",1,560028,UPI,149.0,year-2022_month-01
4151,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,422101,Credit Card,299.0,year-2022_month-01
4152,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,500079,Wallet,299.0,year-2022_month-01
4153,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,400004,UPI,199.0,year-2022_month-01
4154,"BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon",1,461775,Credit Card,249.0,year-2022_month-01
4155,"BPL 2-in-1 Beard and Nose Trimmer, 45mins Cordless Usage, 3mm-12mm Adjustable Comb, 2 Years Warranty, Navy Blue",1,461775,Credit Card,299.0,year-2022_month-01
4156,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,461775,Credit Card,299.0,year-2022_month-01
4157,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,752106,Credit Card,299.0,year-2022_month-01
4158,"Reconnect -Marvel Captain America Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 CA",1,044 Mo,UPI,399.0,year-2022_month-01
4159,"Realme Buds Neo 2 Wireless BT Earphone with Environment Noise Reduction, IPX4 Sweat and Water Resistant, Black",1,007 Mo,BUY_NOW_PAY_LATER,1499.0,year-2022_month-01
4160,"BPL Beard Trimmer with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 4 Comb Settings, 2 Years Warranty, Black and Light Gold",1,518002,Credit Card,299.0,year-2022_month-01
4161,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,110027,Credit Card,299.0,year-2022_month-01
4162,"BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon",1,413501,Credit Card,249.0,year-2022_month-01
4163,"BPL 1.6L 1800W Electric Kettle, 100% Detachable Lid for easy cleaning, Blue LED Indicator Light, Cool Touch Body, Dry Boil Protection, Auto Shut off, 2 Years Warranty, Cherry Maroon",1,201301,Credit Card,499.0,year-2022_month-01
4164,"BPL 1.6L 1800W Electric Kettle, 100% Detachable Lid for easy cleaning, Blue LED Indicator Light, Cool Touch Body, Dry Boil Protection, Auto Shut off, 2 Years Warranty, Cherry Maroon",1,201301,Credit Card,499.0,year-2022_month-01
4165,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,400004,Credit Card,299.0,year-2022_month-01
4166,"Redmi Note 10S 128 GB, 6 GB RAM, Deep Sea Blue, Smartphone",1,226004,Credit Card,16499.0,year-2022_month-01
4167,"realme C21Y 32 GB, 3 GB RAM, Cross Black Smartphone",1,208007,Credit Card,8362.74,year-2022_month-01
4168,"BPL 1100W Dry Iron with Dual Layer Non-Stick Sole Plate, Dual Protection, Cool Touch Plastic Body, 2 Years Warranty, Blue and White",1,007 Mo,UPI,399.0,year-2022_month-01
4169,"Reconnect Disney Series 100 DBTM101MY 2 Watts Wireless Blast Box Bluetooth Multimedia Speaker, Mickey Mouse",1,006 Mo,UPI,199.0,year-2022_month-01
4170," Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,400004,Credit Card,299.0,year-2022_month-01
4171,"Reconnect Marvel Captain America 3W Wireless Bluetooth Speaker, Handsfree calling, Super Bass, 8hrs playtime, Built in play and volume controls, Personal speaker - DBTM103 CA",1,431716,Credit Card,399.0,year-2022_month-01
4172,"Reconnect Marvel Avengers Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 AV",1,394210,Credit Card,299.0,year-2022_month-01
4173,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,203393,Credit Card,299.0,year-2022_month-01
4174,"BPL 1.2L 600W Electric Kettle, Multifunctional with Egg Boiler stand, Food Steamer attachment, Food Grade Stainless Steel with Seamless Bottom, Toughened Glass Lid, Cool Touch Body, Temperature Controller Knob, 2 Years Warranty",1,038 Mo,CREDIT_CARD,699.0,year-2022_month-01
4175,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,400017,Credit Card,299.0,year-2022_month-01
4176,"Reconnect Marvel Iron Man Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 IM",1,371 Mo,CREDIT_CARD,399.0,year-2022_month-01
4177,Reconnect DBTS101 CA Multimedia Speaker,1,600117,Credit Card,799.0,year-2022_month-01
4178,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,421005,Credit Card,299.0,year-2022_month-01
4179,Reconnect RAMCG1004 Micro USB Charging Cable,1,700034,Credit Card,99.0,year-2022_month-01
4180,"Rconnect Marvel Black Panther On ear foldable Wireless Headphone with built in mic & Siri/Alexa/GoogleOk compatible, 10hrs playtime, Super hero Design - DBTH301 BP",1,302020,Credit Card,399.0,year-2022_month-01
4181,"Reconnect Marvel Captain America 3W Wireless Bluetooth Speaker, Handsfree calling, Super Bass, 8hrs playtime, Built in play and volume controls, Personal speaker - DBTM103 CA",1,431716,Credit Card,399.0,year-2022_month-01
4182,"Reconnect Marvel Avengers Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 AV",1,394210,Credit Card,299.0,year-2022_month-01
4183,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,001 Mo,COD,299.0,year-2022_month-01
4184,"Reconnect Marvel Captain America Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 CA",1,001 Mo,COD,299.0,year-2022_month-01
4185,"Reconnect Marvel Avengers Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 AV",1,440017,Credit Card,399.0,year-2022_month-01
4186,"Reconnect Marvel Avengers Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 AV",1,391101,Credit Card,299.0,year-2022_month-01
4187,"Reconnect Marvel Avengers Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 AV",1,002 Mo,UPI,299.0,year-2022_month-01
4188,"Reconnect -Marvel Captain America Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 CA",1,110044,Credit Card,399.0,year-2022_month-01
4189,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,032 Mo,UPI,329.0,year-2022_month-01
4190,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,500068,Credit Card,299.0,year-2022_month-01
4191,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,094 Mo,COD,299.0,year-2022_month-01
4192,Maharaja Whiteline Speedmix Super Hand Blender,1,395009,Credit Card,599.0,year-2022_month-01
4193,"Motorola E7 Power 64 GB, 4 GB RAM, Digital Blue, Smartphone",1,391243,Credit Card,8749.0,year-2022_month-01
4194,Sandisk Ultra 32 GB SDHC Memory Card,1,575008,Credit Card,499.0,year-2022_month-01
4195,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,382418,Credit Card,299.0,year-2022_month-01
4196,"BPL Hair Straightener with Floating Ceramic Coated Heating Plates for even heating, Auto Thermo Protect, LED Indicator Light, 2 Years Warranty, Cherry Maroon, 2021",1,395004,Credit Card,249.0,year-2022_month-01
4197,"Reconnect Minnie Hair Straightener with Ceramic Coating for even heat distribution, Pro-Styling Wider Plates, Quick Heat-Up, Rubber Matte Finish, Swivel Cord, 2 Years Warranty",1,382470,Credit Card,249.0,year-2022_month-01
4198,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,382418,Credit Card,299.0,year-2022_month-01
4199,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,382418,Credit Card,299.0,year-2022_month-01
4200,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,422010,Credit Card,299.0,year-2022_month-01
4201,"Reconnect Marvel Iron Man Wireless Over Ear Metallic Headphone with built in mic, Sweat resistant, Siri/Alexa/GoogleOk compatible, 8hrs playtime, Super hero Design - DBTH501 IM",1,743371,Credit Card,399.0,year-2022_month-01
4202,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,700032,Credit Card,329.0,year-2022_month-01
4203,"Reconnect Marvel Avengers Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 AV",1,700032,UPI,299.0,year-2022_month-01
4204,"Reconnect Marvel Avengers Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 AV",1,700032,UPI,299.0,year-2022_month-01
4205,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,102 Mo,UPI,299.0,year-2022_month-01
4206,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,636102,Credit Card,299.0,year-2022_month-01
4207,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,700009,Credit Card,299.0,year-2022_month-01
4208,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,444704,Credit Card,299.0,year-2022_month-01
4209,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,422001,Credit Card,299.0,year-2022_month-01
4210,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,141001,Credit Card,299.0,year-2022_month-01
4211,"BPL 1.2L 600W Electric Kettle, Multifunctional with Egg Boiler stand, Food Steamer attachment, Food Grade Stainless Steel with Seamless Bottom, Toughened Glass Lid, Cool Touch Body, Temperature Controller Knob, 2 Years Warranty",1,038 Mo,CREDIT_CARD,699.0,year-2022_month-01
4212,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,226005,Credit Card,329.0,year-2022_month-01
4213,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,410206,Credit Card,399.0,year-2022_month-01
4214,"Sandisk 16 GB Cruzer Force USB Flash Drive, SDCZ71-016G-B35",1,395003,Credit Card,299.0,year-2022_month-01
4215,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,302033,Credit Card,299.0,year-2022_month-01
4216,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,577301,Credit Card,299.0,year-2022_month-01
4217,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,208007,Credit Card,299.0,year-2022_month-01
4218,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,101 Mo,DEBIT_CARD,329.0,year-2022_month-01
4219,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,400004,Credit Card,299.0,year-2022_month-01
4220,"boAt Rockerz 255R Bluetooth Earphone with Mic IPX5 Water & Sweat Resistance, 6H playback Black",1,411005,Wallet,799.0,year-2022_month-01
4221,"boAt Rockerz 255R Bluetooth Earphone with Mic IPX5 Water & Sweat Resistance, 6H playback Black",1,411005,Wallet,799.0,year-2022_month-01
4222,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,422101,Credit Card,299.0,year-2022_month-01
4223,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,522101,Credit Card,299.0,year-2022_month-01
4224,"Reconnect Captain America Cordless Beard Trimmer with Clean-Easy Detachable Head, 0.5-10mm Precision, Adjusting Rotary Switch, 35mins Usage Time, 2 Years Warranty",1,102 Mo,UPI,299.0,year-2022_month-01
4225,Reconnect DBTS101 CA Multimedia Speaker,1,600117,Credit Card,799.0,year-2022_month-01
4226,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,827013,Credit Card,299.0,year-2022_month-01
4227,"Reconnect Marvel Captain America Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 CA",1,076 Mo,COD,299.0,year-2022_month-01
4228,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,500028,Credit Card,299.0,year-2022_month-01
4229,"BPL Men's 10-in-1 Grooming Kit with Digital Battery Indicator, 70mins Cordless Usage, Fast Charging, 5-Heads & 5-Comb Length Adjustment, Detachable Heads for easy cleaning, 2 Years Warranty, Black and Light Gold",1,462022,Credit Card,299.0,year-2022_month-01
4230,"Reconnect Marvel Captain On ear foldable Wireless Headphone with built in mic & Siri/Alexa/GoogleOk compatible, 10hrs playtime, Super hero Design - DBTH301 CM",1,143105,Credit Card,399.0,year-2022_month-01
4231,"Noise NoiseFit Endure Smart Watch, Charcoal Black",1,490020,Buy Now Pay Later,1999.0,year-2022_month-01
4232,"Reconnect Marvel Avengers Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 AV",1,700032,UPI,299.0,year-2022_month-01
4233,"BPL 1.2L 600W Electric Kettle, Multifunctional with Egg Boiler stand, Food Steamer attachment, Food Grade Stainless Steel with Seamless Bottom, Toughened Glass Lid, Cool Touch Body, Temperature Controller Knob, 2 Years Warranty",1,500038,Credit Card,699.0,year-2022_month-01
4234,"BPL 1200W Foldable Hair Dryer with 2 Heat Settings, Cool Shot Button, Thermo Protect technology for Overheat Protection, Detachable Concentrator, 2 Years Warranty, White & Pink",1,208007,Credit Card,299.0,year-2022_month-01
4235,"BPL 1.6L 1800W Electric Kettle, 100% Detachable Lid for easy cleaning, Blue LED Indicator Light, Cool Touch Body, Dry Boil Protection, Auto Shut off, 2 Years Warranty, Cherry Maroon",1,201301,Credit Card,499.0,year-2022_month-01
4236,"BPL 1.6L 1800W Electric Kettle, 100% Detachable Lid for easy cleaning, Blue LED Indicator Light, Cool Touch Body, Dry Boil Protection, Auto Shut off, 2 Years Warranty, Cherry Maroon",1,201301,Credit Card,499.0,year-2022_month-01
4237,"Reconnect Marvel Iron Man Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 IM",1,110040,Credit Card,299.0,year-2022_month-01
4238,"Reconnect Iron Man Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,302033,Credit Card,299.0,year-2022_month-01
4239,"BPL 1.2L 600W Electric Kettle, Multifunctional with Egg Boiler stand, Food Steamer attachment, Food Grade Stainless Steel with Seamless Bottom, Toughened Glass Lid, Cool Touch Body, Temperature Controller Knob, 2 Years Warranty",1,626117,Credit Card,499.0,year-2022_month-01
4240,"BPL 1200W Foldable Hair Dryer with 3 Heat Settings, Thermo Protect technology for Overheat Protection, 2 Years Warranty, White",1,388120,Credit Card,299.0,year-2022_month-01
4241,"Reconnect Black Panther Beard Trimmer with Easy to Clean Detachable Head, Laser Guided for Sharp Precision, 2 Precision Combs 0.5-20mm, 90mins Usage Time, Battery Charging Indicator, 2 Years Warranty",1,500028,Credit Card,299.0,year-2022_month-01
4242,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,001 Mo,COD,299.0,year-2022_month-01
4243,"Reconnect Marvel Captain America Wireless Bluetooth Earphone, Water resistant, Ipx4, Siri/Alexa/GoogleOk compatible, Multipairing tech, Trendy Design - DBTE501 CA",1,001 Mo,COD,299.0,year-2022_month-01
4244,Pigeon 1.5 litres 1500 Watts Electric Kettle,1,201 Mo,CREDIT_CARD,499.0,year-2022_month-01
4245,"Reconnect Disney Mickey Mouse Over the ear foldable Wireless Headphonewith built in mic, Sweat resistant, 8hrs playtime, multipairing tech, Trendy Design, with Siri/Alexa/GoogleOk - DBTH101 MY",1,010 Mo,UPI,299.0,year-2022_month-01
